ID	text	Class
1223	مافي شي مضمون يا جمهور الزعيق يا كريم النيفيا. الخميس سيتصدر العالمي. وإرجع ورا يا. محلي . العالميه صعبه قويه. الدوري صعب قوي 😏 #صداره_بح	OFF
1224	RT @USER: @USER @USER ومذبحة رابعة والنهضة اللي اقرها ووافق عليها ودافع عنها يا معارض يا بتاع حقوق الإنسان والحريات <LF>أم…	NOT_OFF
1225	@USER يا فاهمني يا عارفني يا دارسني	NOT_OFF
1226	RT @USER: يا جبر خاطري يا عوضي الحلو.	NOT_OFF
1227	RT @USER: @USER @USER كفو يا بنت الرجال يا ملكيه اكويهم حسين عبدالغنى اسطوره باكل شي مثل الجبل اخذهم شوارع الطواقي تاريخ حسين…	NOT_OFF
1228	*ضيف قاعدة في حضن سما زي الملايكة*<LF>أنا: يا روحي يا ملاك يا جميلة يالهوي على القمر الفلاولة حبيب ماما ساعدني يارب 😭😭😭<LF>صوت الدحيح في ودني: دي قطة سفاحة، ده كائن سفاححح URL	NOT_OFF
1229	يا رب الوضوح، يا رب ما أتوه و أحتار.	NOT_OFF
1230	يا شخصي الوحيد يا حبيبي الاول و الاخير❤	NOT_OFF
1231	منى يا منى يا منوووي — منو منى؟🙂 URL	NOT_OFF
1232	RT @USER: @USER يا رب يا عزه يا رب<LF>😂😂😂😂😂😂	NOT_OFF
1233	يا ليله يا تاريخيه يا حلوه	NOT_OFF
1234	@USER @USER بأمانه يا سلم يا صحبي انت صح 😂❤	NOT_OFF
1235	RT @USER: بلاش استغزاز للجماهير زياده عن كده انتم بايعين نفسكم غلمان لطال عمره وراضيين انما الأهلي لا يا نلعب بجمهور يا تجميد النشاط وا…	OFF
1236	@USER يا احبك انت يا اما بلاش😍😍😍	NOT_OFF
1237	#سلمان_الشعب_والشعب_سلمان اللهم إني اسألك يا حي يا قيوم يا عزيز يا غفار يا ذا الجلال والإكرام أن تحفظ سيدي ومولاي خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود وسمو سيدي ولي العهد الأمير محمد بن سلمان بن عبدالعزيز ...من شر الأشرار وكيد الفجار وطوارق الليل وحوادث النهار !	NOT_OFF
1238	@USER يا بعد الدنيا والله يا سجى ☹️💘	NOT_OFF
1239	RT @USER: بوظبي يا شوقي و حبي يا مليكة عرش وجداني ❤️	NOT_OFF
1240	نداءات محمد عبده :<LF>- ياساحر البسمة <LF>- يا ملاذي ومُنتهاي وأوليّ<LF>- يا غالي الأثمان<LF>- يا اللي أغلى من سنيني <LF>- ياقايد الريم <LF>- يا بدايات المحّبة <LF>- يا عطر الليل <LF>- يا حُبي المرّ العذب <LF>- يا البسمة العذبة <LF>- يا سيد الغنادير <LF>- يا أجمل من الأخيلة .	NOT_OFF
1241	@USER طب ما عندهاا حق و بعدين حلوة حوار يا رضوان يا بائس دة انا هعمل زيهاا	NOT_OFF
1242	القهوه ماتروقني ولا تصحصحني يا ان ماعندي احساس يا انكم نصابين.	NOT_OFF
1243	RT @USER: لا تبكي على الأطلال يا حبيبي دعِ الأطلال يا حبيبي تبكي علينا	NOT_OFF
1244	#يوفنتوس_أياكس يخرب بيتك يا الدون يا قذر وش التدخل ذا !!! <LF>لو واحد متزخل عليك كذا زعلت🙂	OFF
1245	سبحانك يا آله الكون يا منظمه و يا حي يا قيوم احيينا على رضاك وفعل الخيرات وحسن الخاتمة يا حي يا قيوم وصلي اللهم على سيدنا محمد وعلى آله وصحبه أجمعين	NOT_OFF
1246	@USER ربنا عليك توكلنا ف يسر امورنا و اغفر ذنوبنا يا غفور يا رحيم يا كريم.	NOT_OFF
1247	RT @USER: يا عجزي وجزائي ياكتفي وإتكائي يا دياري والعائلة يا حربي والسلام.	NOT_OFF
1248	@USER يا بايخ يا بايخ ياا بايخ ..<LF>تحب اقولك حاجه <LF>انته بايخ 😂 و مقطف	OFF
1249	اللهم قلوبنا وما فيها بين يديك 💙ومهما عجزنا عن بث شكوانا وحدك تعلم خفايانا💙فاجبرنا بما يليق بكرمك 💙وعفوك يا كريم 💙اللهم يا مقلب القلوب ثبت قلوبنا على دينك💙اللهم إنا نسألك خير ما في هذا اليوم فتحه ونصره ونوره وبركته وهداه 💙صباحكم عطايا من رب كريم 💙صباحكم خير 💙#جمعه_مباركه	NOT_OFF
1250	ماعندكم حل وسط يا ميتين يا تحرقون الفون 🌚.	NOT_OFF
1251	"يا الله يا امتي يا بني اسرائيل ممكن ارتاح ؟؟اناشيد "" اطياف الاستشهاد "" واغنية "" الاستشهاديات "" ؟؟فرقة "" الوعد "" "" عرس الشهادة "" الى مين موجهة ؟؟"	NOT_OFF
1252	@USER @USER @USER اقول روح ناشد و اشحذ ابسط حقوقك يا اجبن شعوب الارض ،اخر ناس يتكلمون عن حال الشعوب وكرامتها هو انتم يا مسعودين يا شحاتين وخدم آل سلول ، خلكم في حالكم يا عبيد الرجال منكم بالسجون و مغتربين ونساءكم ارجل من اشكالك 	OFF
1253	فيلانويفا يا فيلانويفا يا فيلانويفا ؟<LF>ايش اقول ياناس ؟<LF>قطعها صنعها وسوا كوووووووول شي ...	NOT_OFF
1254	@USER مش سعودي هاد يا سوري يا لبناني لاحظي اللهجة انا متابعاكم عايزة اشوف اخرها 😂😂😂	NOT_OFF
1255	يا مال الـجنة،<LF>يا وجه ماكلـني علـيه الـشوق .	NOT_OFF
1256	RT @USER: اللهم يا واسع العطاء يا رافع البلاء يا مجيب الدعاء، أنزل شفاء من شفائك على كل مرض وسقم وبلاء، يا حي يا قيوم يا ذا الجلال…	NOT_OFF
1257	لها عين ِ يا تعيّب يا تغيـّب<LF>بنت عم الموت مدري بنت خاله<LF>ولها رمشٍ لو تشوفه يا غريّب<LF>مت ما كملت لو ربع البياله	NOT_OFF
1258	مِن يشبهك يا ملاك<LF>مِن يشبهك يا ودادي<LF>إنت بشر غير عادي<LF>فيك الجمال العجيب<LF>رهيب والللله رهيب💙💙💙💙.	NOT_OFF
1259	RT @USER: @USER يا احساس يا بطيخ هو منو ظل عنده احساس 🤦🏻‍♀️😅	NOT_OFF
1260	RT @USER: يا حب يا شوق يا ليل العسر <LF>راضي بحياتي تنتهي أو تستمر <LF>و أنا صبور .. و بزرع الدنيا صبر <LF>و ان شحّت الدنيا علي،<LF>..<LF>اجواء وامطا…	NOT_OFF
1261	RT @USER: @USER عظيمه يامصر يا ارض النعم يا مهد الحضاره يا أرض الكرم	NOT_OFF
1262	@USER لا .. يا بهيرة مش كده يا بهيرة بيخافوا يا بهيرة	NOT_OFF
1263	@USER اتلم يا ياض يا رخيص انت يامهندس فاشل حتة عيل طالع فى الدور جديد وعايش دور موش بتاعك لا ادرى ما علتقتك بالاعلام وهل درست الاعلام واين درسته للاسف الدهلاء على الاعلام كلعم جهلاء وعديمى الثقافة	OFF
1264	صباح الخير والهناء،<LF>ربي فضلا من لدنك و رحمة رزقا طيبا مباركا يقضي الديون و يصلح الشؤون و تعزنا به في الدارين يا وهاب يا حي يا قيوم يا كريم يا نور السماوات والأرض يا عزيز يا مغيث يا أرحم الراحمين	NOT_OFF
1265	@USER انت فاهم بقي مشغول دايما يا في الشغل يا مع حجر المعسل 😂	NOT_OFF
1266	RT @USER: سبحانك يا علام الغيوب سبحانك يا ستار العيوب يا من بذكره تطمئن القلوب🙋🙋🙋 URL	NOT_OFF
1267	RT @USER: كل سنة وإنتي النور لأيامي النصف الثاني لروحي كل سنة وإنتي بخير يا موطني وإنتمائي يا كل جهاتي الأربع أحبك❤️.	NOT_OFF
1268	@USER و يا تري ليه يا نيره ؟	NOT_OFF
1269	RT @USER: حله يا حله وليلتكو طين يا حله 🤭<LF>@USER	OFF
1270	@USER يا هيبتك يا قوتك يا جمالك	NOT_OFF
1271	‘-الا يا بعد الدّنيا ، يا عيييّونه🔝.	NOT_OFF
1272	@USER ههههههههههههههههههههه اه فعلا حقود ع العيون الخضرا والشعر الاصفر الناعم المسبسب لا والضحكه يا جمالو يا جمالو يا تكاتو يا حركاتو دا احسن من اونكل كنتاكي 😂😂😂😂قصدي حسين فهمي	NOT_OFF
1273	في الحُسن لا بعدك ولا قبلك يا روحي.. يا روحي كملت أوصافك 💕	NOT_OFF
1274	والله يا جده يا عليها مخلل فلفل حار يخليك تصدعين وتدمعين من الحرارة بس ما زلت مبتسمة من جمال الطعم URL	NOT_OFF
1275	خاله يا ام علي يا ام علي خالهه خاله ي ام علي ي ام علي خالههه	NOT_OFF
1276	يا بعد دنياي كلها يا غلا كل الزمان<LF>منهو مثلك في غرامك واهتمامك والحنان💛	NOT_OFF
1277	@USER يا قهرتك يا خالد رئيس الوطن بذات نفسه يستقبل المنقبات في القصر الجمهوري و يكرمها مع الأمهات المثاليات <LF>فلتحترق قلوبكم يا علمانيين URL	OFF
1278	RT @USER: 29|رمضان ✨ 🌙 ❂ <LF>اللهم يا غني يا مُغني يا واسع العطاء يا مُنزل الغيث<LF> من السماء ارزقنا رزقًا واسعًا يكفينا ونفسًا راضية💕<LF> تُغ…	NOT_OFF
1279	RT @USER: يا ضحكة قلبّي وأغلى محبيني يا بسمةَ صبّاحيْ يا كل شيء أحبهْ🕊️💛. <LF>#قروب_المغرد_العماني	NOT_OFF
1280	يا فتاح يا عليم ، يا رزاق يا كريم ..	NOT_OFF
1281	@USER يا شقرا يا من غير ما قول انتى ورده مفتحه	NOT_OFF
1282	"RT @USER: يا ربـــــاه¡¡¡ 😱😱😱<LF>ما هذا يا ""رياض بودبوز"" و يا ""أوبلاك"" 📛⚽<LF>#AtletiCelta URL"	NOT_OFF
1283	@USER انه المحنك سالم يا ساده يا كرام <LF>صاحب القهوه الساخنه في الصباح و المساء <LF>👍🏼👍🏼👍🏼👍🏼👍🏼	NOT_OFF
1284	مولاي صلي وأسلم داءما أبداً يا نبي سلام عليك يا رسول سلام عليك يا حبيب سلام عليك يا نبي الله .	NOT_OFF
1285	RT @USER: يا يجيلي يا إما اجيلو .. URL	NOT_OFF
1286	RT @USER: يا #همس يا #همس الهوى<LF>في مسمع الغـــ❤ـــالي أبيك<LF>تقول لــــــــــه مالك لوى<LF>قلبي أنااااااا منك وإليك…	NOT_OFF
1287	@USER يا مدام كوثر يا مدام كوثر	NOT_OFF
1288	RT @USER: يا عساني يا حياتي ما انحرم لحظة لقاك	NOT_OFF
1289	يا بت هو يا بت 😂😂 URL	NOT_OFF
1290	@USER @USER التهريج مش بكلام هشام التهريج بكلامك الاستزلامي و الانبطاحي و السوقية بتوجيهك الكلام الو. عادي الاستزلاميين هيدي لغتن مش انو شي جديد الزلمي بكلامو ما كان في اهانات و تجريح بعكس انتي يلي مفروض يا متعلمة يا بتوعت المدارس. عموما يعط	NOT_OFF
1291	RT @USER: اللهم يا سامع السر والنجوى يا كاشف الضر والبلوى اللهم يا سامع السر والخفيه يا من حوائجنا عنده مقضيه<LF>#معركة_الكرامة٢ <LF>#منبر_ف…	NOT_OFF
1292	RT @USER: الا يالله إني تحت رحمتك يا رحمن<LF>..ورحمتك يا رحمن لا شك تاسعني<LF>:<LF>الوذ بعظيم حماك من فتنة الشيطان<LF>..يزين لي الغلطات ورضاك ما…	NOT_OFF
1293	في خاطري أمسك يدينك واخاويك<LF> أشوف زولك في عيوني دقيقه<LF> يا زين زولك يا حبيبي وطاريك<LF> لكنك لغيري وهاذي الحقيقه	NOT_OFF
